"","bill.number","bill.sponsorID","bill.cosponsorID","bill.lp"
"5062","08.3499","3905","1127",48
"5063","08.3499","3905","3867",48
"5064","08.3499","3905","319",48
"5065","08.3499","3905","15",48
"5066","08.3499","3905","1141",48
"5067","08.3499","3905","455",48
"5068","08.3499","3905","1345",48
"5069","08.3499","3905","503",48
"5070","08.3499","3905","1124",48
"5071","08.3499","3905","502",48
"5072","08.3499","3905","3874",48
"5073","08.3499","3905","3871",48
"5074","08.3499","3905","1071",48
"5075","08.3499","3905","797",48
"5076","08.3499","3905","1135",48
"5077","08.3388","3908","449",48
"5078","08.3388","3908","3881",48
"5079","08.3388","3908","214",48
"5080","08.3388","3908","405",48
"5081","08.3273","3884","3883",48
"5082","08.3273","3884","3890",48
"5083","08.3273","3884","1145",48
"5084","08.3273","3884","214",48
"5085","08.3273","3884","304",48
"5086","08.3273","3884","500",48
"5087","08.3273","3884","3876",48
"5088","08.3273","3884","151",48
"5089","08.3273","3884","3892",48
"5090","08.3273","3884","3867",48
"5091","08.3273","3884","3898",48
"5092","08.3273","3884","3885",48
"5093","08.3273","3884","3880",48
"5094","08.3273","3884","1159",48
"5095","08.3273","3884","3910",48
"5096","08.3273","3884","542",48
"5097","08.3273","3884","506",48
"5098","08.3273","3884","1115",48
"5099","08.3537","806","1293",48
"5100","08.3537","806","3897",48
"5101","08.3537","806","3869",48
"5102","08.3537","806","359",48
"5103","08.3537","806","3924",48
"5104","08.3537","806","3889",48
"5105","08.3537","806","823",48
"5106","08.3537","806","1112",48
"5107","08.3537","806","1065",48
"5108","08.3537","806","1318",48
"5109","08.3537","806","1158",48
"5110","08.3537","806","3893",48
"5111","08.3537","806","449",48
"5112","08.3537","806","3999",48
"5113","08.3414","345","1117",48
"5114","08.3414","345","1144",48
"5115","08.3414","345","496",48
"5116","08.3414","345","1103",48
"5117","08.3414","345","3873",48
"5118","08.3414","345","508",48
"5119","08.3414","345","1118",48
"5120","08.3414","345","1141",48
"5121","08.3414","345","463",48
"5122","08.3414","345","1346",48
"5123","08.3265","797","1124",48
"5124","08.3265","797","449",48
"5125","08.3265","797","3906",48
"5126","08.3265","797","3868",48
"5127","08.3265","797","273",48
"5128","08.3265","797","1318",48
"5129","08.3265","797","435",48
"5130","08.3265","797","3905",48
"5131","08.3265","797","3912",48
"5132","08.3265","797","1288",48
"5133","08.3265","797","450",48
"5134","08.3265","797","1343",48
"5135","08.3265","797","3904",48
"5136","08.3265","797","1337",48
"5137","08.3265","797","3897",48
"5138","08.3299","1115","542",48
"5139","08.3299","1115","460",48
"5140","08.3299","1115","3867",48
"5141","08.3299","1115","1105",48
"5142","08.3299","1115","3910",48
"5143","08.3299","1115","1142",48
"5144","08.3299","1115","3870",48
"5145","08.3299","1115","268",48
"5146","08.3299","1115","3884",48
"5147","08.3299","1115","3890",48
"5148","08.3299","1115","3878",48
"5149","08.3299","1115","500",48
"5150","08.3299","1115","1145",48
"5151","08.3299","1115","820",48
"5152","08.3299","1115","214",48
"5153","08.3299","1115","1108",48
"5154","08.3299","1115","3883",48
"5155","08.3299","1115","3885",48
"5156","08.3299","1115","26",48
"5157","08.3299","1115","3898",48
"5158","08.3299","1115","1294",48
"5159","08.3299","1115","3909",48
"5160","08.3536","3907","3888",48
"5161","08.3536","3907","1138",48
"5162","08.3536","3907","3889",48
"5163","08.3536","3907","449",48
"5164","08.3536","3907","3913",48
"5165","08.3536","3907","3924",48
"5166","08.3536","3907","1124",48
"5167","08.3536","3907","1293",48
"5168","08.3536","3907","1289",48
"5169","08.3536","3907","3897",48
"5170","08.3536","3907","3999",48
"5171","08.3536","3907","3869",48
"5172","08.3536","3907","1139",48
"5173","08.3536","3907","3882",48
"5174","08.3536","3907","502",48
"5175","08.3536","3907","724",48
"5176","08.3536","3907","806",48
"5177","08.3536","3907","498",48
"5178","08.3536","3907","3931",48
"5179","08.3536","3907","3896",48
"5180","08.3536","3907","3893",48
"5181","08.3536","3907","1318",48
"5182","08.3348","3872","1117",48
"5183","08.3348","3872","1103",48
"5184","08.3348","3872","3895",48
"5185","08.3348","3872","146",48
"5186","08.3348","3872","1336",48
"5187","08.3348","3872","1346",48
"5188","08.3348","3872","455",48
"5189","08.3348","3872","3922",48
"5190","08.3348","3872","519",48
"5191","08.3348","3872","435",48
"5192","08.3348","3872","3879",48
"5193","08.3348","3872","450",48
"5194","08.3348","3872","3885",48
"5195","08.3348","3872","490",48
"5196","08.3348","3872","1108",48
"5197","08.3348","3872","801",48
"5198","08.3348","3872","1135",48
"5199","08.3348","3872","3905",48
"5200","08.3348","3872","3912",48
"5201","08.3348","3872","3828",48
"5202","08.3348","3872","3910",48
"5203","08.3348","3872","3867",48
"5204","08.3348","3872","3900",48
"5205","08.3348","3872","1137",48
"5206","08.3348","3872","1133",48
"5207","08.3348","3872","3883",48
"5208","08.3348","3872","345",48
"5209","08.3348","3872","273",48
"5210","08.3348","3872","470",48
"5211","08.3348","3872","15",48
"5212","08.3348","3872","3873",48
"5213","08.3348","3872","1119",48
"5214","08.3348","3872","1289",48
"5215","08.3348","3872","3888",48
"5216","08.3348","3872","516",48
"5217","08.3348","3872","452",48
"5218","08.3348","3872","473",48
"5219","08.3561","478","1159",48
"5220","08.3561","478","91",48
"5221","08.3561","478","1111",48
"5222","08.3561","478","3890",48
"5223","08.3561","478","3867",48
"5224","08.3561","478","3876",48
"5225","08.3561","478","3912",48
"5226","08.3561","478","1135",48
"5227","08.3561","478","1142",48
"5228","08.3561","478","3887",48
"5229","08.3561","478","514",48
"5230","08.3561","478","1104",48
"5231","08.3561","478","26",48
"5232","08.3561","478","3884",48
"5233","08.3228","3829","390",48
"5234","08.3228","3829","463",48
"5235","08.3228","3829","3883",48
"5236","08.3228","3829","499",48
"5237","08.3228","3829","3893",48
"5238","08.3228","3829","76",48
"5239","08.3228","3829","3889",48
"5240","08.3228","3829","3891",48
"5241","08.3228","3829","1318",48
"5242","08.3228","3829","350",48
"5243","08.3228","3829","1267",48
"5244","08.3228","3829","3899",48
"5245","08.3228","3829","3830",48
"5246","08.3228","3829","1156",48
"5247","08.3228","3829","3882",48
"5248","08.3228","3829","1129",48
"5249","08.3228","3829","3833",48
"5250","08.3228","3829","476",48
"5251","08.3228","3829","1131",48
"5252","08.3228","3829","505",48
"5253","08.3228","3829","3869",48
"5254","08.3228","3829","358",48
"5255","08.3228","3829","806",48
"5256","08.3228","3829","97",48
"5257","08.3228","3829","3923",48
"5258","08.3516","464","1129",48
"5259","08.3516","464","465",48
"5260","08.3516","464","348",48
"5261","08.3516","464","3894",48
"5262","08.3516","464","3911",48
"5263","08.3516","464","1156",48
"5264","08.3516","464","3833",48
"5265","08.3516","464","1152",48
"5266","08.3516","464","476",48
"5267","08.3516","464","499",48
"5268","08.3516","464","172",48
"5269","08.3516","464","3903",48
"5270","08.3516","464","487",48
"5271","08.3516","464","3891",48
"5272","08.3516","464","405",48
"5273","08.3657","514","526",48
"5274","08.3657","514","268",48
"5275","08.3657","514","3883",48
"5276","08.3657","514","820",48
"5277","08.3657","514","318",48
"5278","08.3562","478","26",48
"5279","08.3562","478","3910",48
"5280","08.3562","478","1135",48
"5281","08.3562","478","3887",48
"5282","08.3562","478","1141",48
"5283","08.3562","478","3871",48
"5284","08.3562","478","3877",48
"5285","08.3562","478","1111",48
"5286","08.3562","478","3884",48
"5287","08.3562","478","91",48
"5288","08.3562","478","330",48
"5289","08.3562","478","3867",48
"5290","08.3562","478","1145",48
"5291","08.3181","1139","465",48
"5292","08.3181","1139","1112",48
"5293","08.3181","1139","1153",48
"5294","08.3181","1139","1137",48
"5295","08.3181","1139","3924",48
"5296","08.3181","1139","1113",48
"5297","08.3181","1139","3868",48
"5298","08.3405","504","1156",48
"5299","08.3405","504","1120",48
"5300","08.3405","504","305",48
"5301","08.3405","504","3865",48
"5302","08.3405","504","390",48
"5303","08.3405","504","1147",48
"5304","08.3405","504","3833",48
"5305","08.3405","504","3830",48
"5306","08.3405","504","3923",48
"5307","08.3405","504","1129",48
"5308","08.3405","504","349",48
"5309","08.3405","504","140",48
"5310","08.3405","504","3903",48
"5311","08.3405","504","487",48
"5312","08.3405","504","350",48
"5313","08.3405","504","405",48
"5314","08.3405","504","395",48
"5315","08.3405","504","1267",48
"5316","08.3405","504","464",48
"5317","08.3225","806","1293",48
"5318","08.3225","806","1158",48
"5319","08.3225","806","3907",48
"5320","08.3225","806","1065",48
"5321","08.3225","806","3869",48
"5322","08.3225","806","3882",48
"5323","08.3225","806","3931",48
"5324","08.3225","806","359",48
"5325","08.3225","806","390",48
"5326","08.3225","806","3897",48
"5327","08.3225","806","1129",48
"5328","08.3225","806","3868",48
"5329","08.3225","806","3833",48
"5330","08.3225","806","1110",48
"5331","08.3225","806","3829",48
"5332","08.3225","806","3881",48
"5333","08.3225","806","449",48
"5334","08.3225","806","3913",48
"5335","08.3225","806","3889",48
"5336","08.3225","806","76",48
"5337","08.3225","806","1318",48
"5338","08.3225","806","3893",48
"5339","08.3225","806","407",48
"5340","08.3407","1142","3902",48
"5341","08.3407","1142","3892",48
"5342","08.3407","1142","1115",48
"5343","08.3407","1142","3909",48
"5344","08.3407","1142","319",48
"5345","08.3407","1142","1294",48
"5346","08.3407","1142","3884",48
"5347","08.3407","1142","1127",48
"5348","08.3407","1142","26",48
"5349","08.3407","1142","15",48
"5350","08.3407","1142","214",48
"5351","08.3407","1142","151",48
"5352","08.3407","1142","452",48
"5353","08.3407","1142","3878",48
"5354","08.3407","1142","1111",48
"5355","08.3407","1142","3901",48
"5356","08.3407","1142","3867",48
"5357","08.3378","1337","435",48
"5358","08.3378","1337","1106",48
"5359","08.3378","1337","1071",48
"5360","08.3378","1337","450",48
"5361","08.3378","1337","3868",48
"5362","08.3378","1337","3874",48
"5363","08.3378","1337","1288",48
"5364","08.3378","1337","797",48
"5365","08.3378","1337","494",48
"5366","08.3378","1337","502",48
"5367","08.3378","1337","449",48
"5368","08.3378","1337","3904",48
"5369","08.3378","1337","1343",48
"5370","08.3378","1337","3906",48
"5371","08.3378","1337","1143",48
"5372","08.3301","3884","470",48
"5373","08.3301","3884","1145",48
"5374","08.3301","3884","820",48
"5375","08.3301","3884","1119",48
"5376","08.3301","3884","3883",48
"5377","08.3301","3884","3901",48
"5378","08.3301","3884","146",48
"5379","08.3301","3884","1123",48
"5380","08.3301","3884","3910",48
"5381","08.3301","3884","3867",48
"5382","08.3301","3884","336",48
"5383","08.3301","3884","3907",48
"5384","08.3301","3884","452",48
"5385","08.3301","3884","3885",48
"5386","08.3301","3884","1159",48
"5387","08.3301","3884","319",48
"5388","08.3301","3884","478",48
"5389","08.3301","3884","268",48
"5390","08.3301","3884","1158",48
"5391","08.3301","3884","1293",48
"5392","08.3301","3884","3869",48
"5393","08.3202","487","3894",48
"5394","08.3202","487","3829",48
"5395","08.3202","487","1318",48
"5396","08.3202","487","3833",48
"5397","08.3202","487","504",48
"5398","08.3202","487","1110",48
"5399","08.3202","487","1155",48
"5400","08.3202","487","405",48
"5401","08.3202","487","3903",48
"5402","08.3202","487","1147",48
"5403","08.3202","487","407",48
"5404","08.3202","487","3881",48
"5405","08.3202","487","1156",48
"5406","08.3202","487","349",48
"5407","08.3202","487","503",48
"5408","08.3202","487","522",48
"5409","08.3202","487","3923",48
"5410","08.3202","487","1129",48
"5411","08.3202","487","350",48
"5412","08.3202","487","172",48
"5413","08.3202","487","797",48
"5414","08.3202","487","3899",48
"5415","08.3202","487","476",48
"5416","08.3202","487","348",48
"5417","08.3202","487","499",48
"5418","08.3202","487","1279",48
"5419","08.3202","487","358",48
"5420","08.3202","487","3897",48
"5421","08.3202","487","464",48
"5422","08.3202","487","3908",48
"5423","08.3202","487","94",48
"5424","08.3202","487","1150",48
"5425","08.3202","487","3891",48
"5426","08.3202","487","140",48
"5427","08.3202","487","395",48
"5428","08.3202","487","3830",48
"5429","08.3202","487","3931",48
"5430","08.3250","1124","435",48
"5431","08.3250","1124","3905",48
"5432","08.3250","1124","1288",48
"5433","08.3250","1124","503",48
"5434","08.3250","1124","455",48
"5435","08.3250","1124","494",48
"5436","08.3250","1124","1289",48
"5437","08.3624","395","3829",48
"5438","08.3624","395","487",48
"5439","08.3624","395","360",48
"5440","08.3624","395","464",48
"5441","08.3276","1279","3888",48
"5442","08.3276","1279","359",48
"5443","08.3276","1279","1318",48
"5444","08.3276","1279","3883",48
"5445","08.3276","1279","3885",48
"5446","08.3276","1279","350",48
"5447","08.3276","1279","490",48
"5448","08.3276","1279","1139",48
"5449","08.3276","1279","1293",48
"5450","08.3276","1279","100",48
"5451","08.3276","1279","499",48
"5452","08.3276","1279","1147",48
"5453","08.3276","1279","3872",48
"5454","08.3276","1279","449",48
"5455","08.3276","1279","1267",48
"5456","08.3276","1279","522",48
"5457","08.3276","1279","1143",48
"5458","08.3276","1279","3833",48
"5459","08.3276","1279","1138",48
"5460","08.3276","1279","1113",48
"5461","08.3276","1279","405",48
"5462","08.3276","1279","97",48
"5463","08.3276","1279","450",48
"5464","08.3276","1279","1346",48
"5465","08.3276","1279","797",48
"5466","08.3276","1279","1130",48
"5467","08.3276","1279","348",48
"5468","08.3276","1279","1131",48
"5469","08.3276","1279","3889",48
"5470","08.3276","1279","435",48
"5471","08.3276","1279","1129",48
"5472","08.3276","1279","305",48
"5473","08.3276","1279","3910",48
"5474","08.3276","1279","3911",48
"5475","08.3276","1279","519",48
"5476","08.3276","1279","395",48
"5477","08.3276","1279","1156",48
"5478","08.3276","1279","390",48
"5479","08.3276","1279","3923",48
"5480","08.3276","1279","3828",48
"5481","08.3276","1279","3924",48
"5482","08.3276","1279","3897",48
"5483","08.3276","1279","3907",48
"5484","08.3276","1279","504",48
"5485","08.3276","1279","3896",48
"5486","08.3276","1279","3879",48
"5487","08.3276","1279","498",48
"5488","08.3276","1279","358",48
"5489","08.3276","1279","1124",48
"5490","08.3364","1156","1267",48
"5491","08.3364","1156","435",48
"5492","08.3364","1156","348",48
"5493","08.3364","1156","465",48
"5494","08.3364","1156","1125",48
"5495","08.3364","1156","97",48
"5496","08.3364","1156","3924",48
"5497","08.3364","1156","3911",48
"5498","08.3364","1156","390",48
"5499","08.3364","1156","3891",48
"5500","08.3364","1156","1318",48
"5501","08.3364","1156","1295",48
"5502","08.3364","1156","476",48
"5503","08.3364","1156","3830",48
"5504","08.3364","1156","3923",48
"5505","08.3364","1156","3931",48
"5506","08.3364","1156","3894",48
"5507","08.3364","1156","3869",48
"5508","08.3364","1156","3865",48
"5509","08.3364","1156","305",48
"5510","08.3364","1156","3903",48
"5511","08.3364","1156","1129",48
"5512","08.3364","1156","350",48
"5513","08.3364","1156","3881",48
"5514","08.3364","1156","1131",48
"5515","08.3364","1156","3913",48
"5516","08.3364","1156","395",48
"5517","08.3364","1156","522",48
"5518","08.3285","3905","449",48
"5519","08.3285","3905","1143",48
"5520","08.3285","3905","76",48
"5521","08.3285","3905","3874",48
"5522","08.3285","3905","3906",48
"5523","08.3285","3905","1288",48
"5524","08.3285","3905","1104",48
"5525","08.3285","3905","3871",48
"5526","08.3285","3905","503",48
"5527","08.3285","3905","506",48
"5528","08.3285","3905","494",48
"5529","08.3285","3905","3907",48
"5530","08.3285","3905","435",48
"5531","08.3285","3905","1109",48
"5532","08.3285","3905","1127",48
"5533","08.3285","3905","1133",48
"5534","08.3285","3905","806",48
"5535","08.3285","3905","450",48
"5536","08.3285","3905","1289",48
"5537","08.3285","3905","1117",48
"5538","08.3285","3905","1106",48
"5539","08.3285","3905","1343",48
"5540","08.3285","3905","3897",48
"5541","08.3285","3905","502",48
"5542","08.3285","3905","1124",48
"5543","08.3285","3905","3904",48
"5544","08.3285","3905","797",48
"5545","08.3285","3905","455",48
"5546","08.3586","1131","3829",48
"5547","08.3586","1131","390",48
"5548","08.3586","1131","3894",48
"5549","08.3586","1131","3911",48
"5550","08.3586","1131","464",48
"5551","08.3586","1131","405",48
"5552","08.3586","1131","3903",48
"5553","08.3586","1131","1129",48
"5554","08.3586","1131","1279",48
"5555","08.3412","470","1071",48
"5556","08.3412","470","472",48
"5557","08.3412","470","3909",48
"5558","08.3412","470","1142",48
